,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,is_success
61917,0.0947,['Ryan Adams'],0.6,158293,0.507,0,4Yg9sKLmvYuybzU9Ruiced,5.67e-06,9,0.308,-6.428999999999999,1,Two,40,2007,0.0258,153.03,0.616,2007,0
61918,0.122,['The Notorious B.I.G.'],0.723,268960,0.624,0,5jcczlLcG8iAHCFazLinKk,0.0,0,0.14800000000000002,-6.95,1,One More Chance / Stay with Me - Remix; 2007 Remaster,43,2007-03-05,0.242,90.93700000000001,0.66,2007,0
61919,0.18,['Los Cafres'],0.72,349520,0.693,0,1eQU5ex4RcVjz55hWPeJzc,9.19e-06,2,0.0626,-6.226,1,Momento,56,2007-11-11,0.08800000000000001,86.98299999999998,0.713,2007,0
61920,0.145,"['Young Boss', 'Trina', 'Pitbull']",0.986,229669,0.597,1,5IbMUI4rcWtXlq83UWqTcQ,2.18e-06,8,0.19699999999999998,-6.809,1,Go Girl,44,2007-11-27,0.308,115.00399999999999,0.7609999999999999,2007,0
61921,0.384,['Martin Luther McCoy'],0.405,242027,0.354,0,4ZxgNyYSfC6QiV9eGgPv9g,5.0999999999999995e-06,4,0.0888,-10.605,0,While My Guitar Gently Weeps,43,2007-01-01,0.0308,110.07799999999999,0.19,2007,0
61922,0.0516,['Beyoncé'],0.8140000000000001,235680,0.384,0,7sk73N1SgNZweS3ozl3NXs,0.00305,1,0.0968,-7.9529999999999985,1,Kitty Kat,45,2007-05-29,0.292,157.99200000000005,0.537,2007,0
61923,0.0243,['Jill Scott'],0.6629999999999999,209013,0.85,0,43xsmeThrcOkbjrvQvZB6o,6.45e-06,10,0.0972,-3.804,1,Hate On Me,39,2007-09-25,0.0933,92.939,0.2,2007,0
61924,0.9129999999999999,['Brandi Carlile'],0.557,182187,0.185,0,2IjAfjpkHB1KcQHn5zqzdv,2.22e-05,8,0.15,-12.174000000000001,1,Josephine,41,2007-04-03,0.0439,145.77200000000005,0.418,2007,0
61925,0.304,['6cyclemind'],0.853,267293,0.455,0,2S80c51YXgJQhkhX603fMA,0.00317,1,0.125,-9.625,1,Prinsesa,57,2007-01-15,0.0371,118.32,0.511,2007,0
61926,0.35600000000000004,['Los Acosta'],0.685,193187,0.7240000000000001,0,2xERZiTuHMineyOlDrmlY4,0.00011100000000000001,7,0.0914,-7.938,1,Siempre te recordaré,45,2007-03-04,0.0328,103.475,0.799,2007,0
61927,0.508,['Grace Potter & The Nocturnals'],0.385,312613,0.395,0,4FGpzz2ciXUCya6sW5M7qf,0.0,5,0.0961,-9.1,1,Apologies,41,2007-01-01,0.0286,134.703,0.142,2007,0
61928,0.7979999999999999,['Gerardo Reyes'],0.41700000000000004,217333,0.32,0,64c4YflBxbyOKBJ8bXfNxO,0.0,0,0.28300000000000003,-9.5,1,Paso a la Reina,44,2007-03-21,0.0433,159.352,0.8079999999999999,2007,0
61929,0.838,['The Ames Brothers'],0.386,175612,0.177,0,7iv8br1y5Hv63QX5Z2HFjv,0.000245,4,0.327,-11.213,1,"You, You, You",41,2007-05-26,0.0299,97.678,0.292,2007,0
61930,0.146,"['clammbon', 'Nujabes']",0.602,318027,0.792,0,7xNpCuqDKASx2f64nkhzNm,0.887,2,0.11800000000000001,-8.463,1,Imaginary Folklore,47,2007-11-11,0.0331,93.743,0.345,2007,0
61931,0.0708,"['Ñejo & Dalmata', 'Arcangel']",0.8809999999999999,234907,0.639,0,1Koxb4StDE2K7XsuDunx76,3.33e-06,1,0.0547,-6.682,1,Algo Musical,54,2007-01-01,0.10099999999999999,107.01299999999999,0.706,2007,0
61932,2.95e-05,['Every Time I Die'],0.26,204720,0.9740000000000001,0,5Bfy6Wfj4G1GBYWlMfQ1by,0.0,2,0.331,-4.5,1,We'rewolf,42,2007-09-04,0.14400000000000002,95.12299999999999,0.4270000000000001,2007,0
61933,0.266,['JAY-Z'],0.68,326680,0.909,1,6eK6QQZ8RFakE47NDWDr4P,0.0,6,0.064,-0.564,0,Say Hello,39,2007-11-06,0.161,78.263,0.6659999999999999,2007,0
61934,0.000279,['12 Stones'],0.435,201293,0.951,0,4oAndo2YakCCAtIiTbKch6,0.0,0,0.11,-2.9360000000000004,1,Adrenaline,45,2007-01-01,0.0922,169.93,0.562,2007,0
61935,0.614,['Nina'],0.5579999999999999,267787,0.249,0,5EvsytirpNFGyK88Zm7IoK,0.0,1,0.185,-9.318999999999999,1,Love Moves in Mysterious Ways,57,2007,0.0376,131.195,0.191,2007,0
61936,0.00141,['M.I.A.'],0.632,207467,0.855,0,190X2XstLohM2pnitifRGG,1.53e-06,6,0.6809999999999999,-6.88,0,Boyz,39,2007-01-01,0.22399999999999998,133.064,0.618,2007,0
61937,0.8859999999999999,"['Johnny Depp', 'Alan Rickman']",0.292,267547,0.198,0,4X4ZHPOgp5DLh3tYZD5YYU,0.0101,2,0.759,-14.947000000000001,0,Pretty Women,43,2007-12-17,0.0456,81.268,0.307,2007,0
61938,0.534,['Clarence Carter'],0.6679999999999999,170160,0.687,0,58IiROv3C3SPnYEmx8zxcE,3.3e-05,1,0.233,-9.999,1,Snatching It Back,46,2007-10-30,0.0562,101.854,0.919,2007,0
61939,0.16699999999999998,"['Tech N9ne', 'Big Krizz Kaliko', 'Kutt Calhoun', 'Skatterman', 'Snug Brim', 'Greed']",0.7859999999999999,349907,0.9420000000000001,1,59iKqFHbj77iFkz7Ck7jXv,0.0,10,0.47100000000000003,-4.297,0,That Box,39,2007-07-17,0.331,156.805,0.8,2007,0
61940,0.556,['Raekwon'],0.731,137253,0.701,1,2GjdI973iM4W4Pl7Tckcke,0.0,1,0.295,-7.436,1,Still Strugglin',47,2007-03-13,0.455,92.245,0.9009999999999999,2007,0
61941,0.535,"['Dave Matthews', 'Tim Reynolds']",0.363,474627,0.787,0,4RQ5wJIahrALFZayINojJF,0.0,0,0.731,-5.7010000000000005,1,"Crush - Live at Radio City Music Hall, New York, NY - April 2007",39,2007-08-14,0.0558,93.641,0.47700000000000004,2007,0
61942,0.99,"['Claude Debussy', 'Alain Planes']",0.22899999999999998,368533,0.0174,0,05utSpK1EFNOnj98Aqy5Si,0.9209999999999999,11,0.0799,-29.373,1,Estampes: I. Pagodes. Modérément animé,45,2007-07-31,0.0356,68.331,0.0889,2007,0
61943,0.36200000000000004,"['Monty Sharma', 'Shaan']",0.599,284573,0.653,0,0gRNu9dVzi5aC87AI1empZ,0.0,0,0.14400000000000002,-7.5760000000000005,0,Jab Se Tere Naina,55,2007-09-14,0.122,79.968,0.6779999999999999,2007,0
61944,3.04e-05,['Pendulum'],0.428,344973,0.982,0,5iafDaZllVA8NXPr7ciK1C,0.8220000000000001,10,0.322,-4.104,0,Slam,54,2007-05-19,0.0477,173.998,0.3,2007,0
61945,0.935,['Chris Rice'],0.337,194093,0.21899999999999997,0,00tXkB7eblyLQ2doDckKPX,0.0,10,0.126,-11.459000000000001,1,Rock Of Ages,40,2007-10-02,0.0291,147.195,0.33899999999999997,2007,0
61946,0.33,['Los Huracanes del Norte'],0.515,191086,0.541,0,48J8zASAodks2eLyRI0SNk,0.0,7,0.0708,-5.914,1,Vole Muy Alto,44,2007-10-23,0.0634,150.28,0.57,2007,0
61947,0.000628,['Alkaline Trio'],0.33399999999999996,148307,0.956,1,6M8UhCdVuWxKwVRhe3sWQa,5.29e-06,11,0.375,-4.189,1,Warbrain,43,2007,0.262,199.91099999999997,0.532,2007,0
61948,0.799,['Jonas Brothers'],0.24100000000000002,149053,0.375,0,7bhoPvDq4gDQ58JkqP9uAG,3.83e-06,4,0.113,-9.304,1,Hello Beautiful,46,2007-01-01,0.0319,83.096,0.28600000000000003,2007,0
61949,0.325,['Corb Lund'],0.7020000000000001,312453,0.503,0,5dCNem99Ry3eksjOEz5qSD,1.21e-06,4,0.10099999999999999,-10.48,0,"Horse Soldier, Horse Soldier",43,2007-01-01,0.0945,111.01100000000001,0.513,2007,0
61950,0.122,['Swizz Beatz'],0.7509999999999999,154227,0.9440000000000001,1,6wCJ3VezXBqYboAruJoAd4,9.259999999999999e-05,7,0.344,-4.9239999999999995,1,It's Me Bitches,43,2007-08-21,0.27399999999999997,92.03399999999999,0.19399999999999998,2007,0
61951,4.7499999999999996e-05,['Five Finger Death Punch'],0.405,183493,0.983,1,3lFBQnIs1iSWkM9Yw1wuyB,1.72e-06,9,0.0786,-3.556,1,Can't Heal You,39,2007-07-31,0.109,159.95,0.0796,2007,0
61952,0.000103,['Battles'],0.7609999999999999,427200,0.721,0,0RUpgzacb8DwZB5B3IPO23,0.0761,2,0.10300000000000001,-5.529,1,Atlas,47,2007-05-14,0.0392,135.181,0.39,2007,0
61953,0.00644,['Coheed and Cambria'],0.551,295360,0.966,0,62mcuWssI9yZpasaVL4KBp,0.0,9,0.0858,-2.8089999999999997,1,Feathers,41,2007-10-18,0.0597,132.937,0.7,2007,0
61954,0.0009119999999999999,['Devin Townsend'],0.46299999999999997,227920,0.98,0,1Mju1koP7vTo5llp8r2tGc,0.8320000000000001,7,0.693,-4.7860000000000005,0,Hyperdrive,45,2007-05-18,0.11,156.001,0.21,2007,0
61955,0.0725,['Yelle'],0.8809999999999999,222600,0.6659999999999999,0,2KjJhGtseXQBI5Cg6ZZdc9,0.0,6,0.0998,-5.724,1,Ce jeu,45,2007-08-31,0.0381,108.325,0.711,2007,0
61956,0.16699999999999998,['Delta Spirit'],0.565,216413,0.9670000000000001,0,6kgihDrYlPoh5jDBg3nKl1,0.0143,11,0.306,-5.228,1,Trashcan,39,2007-12-03,0.0468,81.999,0.856,2007,0
61957,0.0034,['Ozzy Osbourne'],0.457,272240,0.91,0,7xyauCIams30DLpAplU2PW,0.0,7,0.365,-4.254,1,Not Going Away,45,2007-05-18,0.0438,83.959,0.5379999999999999,2007,0
61958,0.054000000000000006,"['T-Pain', 'Akon']",0.8170000000000001,238800,0.402,0,03ErxNvdyiGmN1x4vaNDY2,0.0,8,0.21899999999999997,-8.045,1,Bartender (feat. Akon),39,2007-06-05,0.091,104.911,0.46299999999999997,2007,0
61959,0.626,['Elvis Presley'],0.431,197880,0.444,0,2jZ0RcOfjdhoyvylgqNrvh,3.81e-06,0,0.125,-8.919,1,Kentucky Rain - Remastered,41,2007,0.0332,105.65700000000001,0.5589999999999999,2007,0
61960,0.0269,['Matt Nathanson'],0.578,231596,0.45899999999999996,0,3U2RJI4Q1INkYHLw87IGah,0.0,5,0.132,-6.487,1,Still,42,2007-01-01,0.027000000000000003,172.16299999999995,0.381,2007,0
61961,0.609,['George Jones'],0.382,190160,0.32,0,3EFzg5DOLu7jUXEiILFWIe,0.0,6,0.165,-12.940999999999999,1,If Drinkin' Don't Kill Me (Her Memory Will) - Single Version,40,2007-08-21,0.0395,89.891,0.226,2007,0
61962,0.349,['Travis Tritt'],0.39,240600,0.635,0,3FYq6OtpCQgJ6dz6kgFTZo,0.0,7,0.10800000000000001,-3.338,1,Help Me Hold On - 2006 Remaster,41,2007-01-30,0.0251,153.815,0.385,2007,0
61963,0.000207,['Three Days Grace'],0.41700000000000004,208493,0.762,0,2AUoqUNZCmEQnkRJGegS2F,0.0,2,0.7559999999999999,-5.862,1,Drown,44,2007-12-25,0.0364,75.921,0.374,2007,0
61964,0.00817,['Justice'],0.627,262267,0.48,0,2weNFSRqkClXtfBPTteafY,0.013999999999999999,2,0.179,-4.462,1,Phantom,46,2007-06-11,0.0652,117.009,0.102,2007,0
61965,0.177,"['DJ Felli Fel', 'Diddy', 'Akon', 'Ludacris', 'Lil Jon']",0.6990000000000001,211187,0.757,0,6LoHl86cjEgGpW02MNkYxq,0.0,1,0.16399999999999998,-5.99,1,Get Buck In Here - Album Version (Edited),40,2007-01-01,0.264,104.941,0.426,2007,0
61966,0.0571,['Led Zeppelin'],0.278,388787,0.767,0,4KF1kzyeyPrgafyVm2UgQg,0.16699999999999998,9,0.221,-9.454,1,Nobody's Fault but Mine - 2007 Remaster,44,2007,0.0736,93.236,0.439,2007,0
61967,0.000241,['Five Finger Death Punch'],0.557,200200,0.8859999999999999,1,2qor4xZ3HQhndwNhjWxwjp,1.24e-05,9,0.14800000000000002,-5.657,1,Stranger Than Fiction,39,2007-07-31,0.0619,112.039,0.20600000000000002,2007,0
61968,0.00851,['Cake'],0.701,175960,0.657,0,14QHSppZoEQO0emVSuUzPf,0.00023199999999999997,7,0.128,-11.616,1,"Ruby, Don't Take Your Love to Town",41,2007-11-13,0.0853,111.98200000000001,0.8490000000000001,2007,0
61969,0.00037999999999999997,['The Dillinger Escape Plan'],0.405,235267,0.996,0,4TOZ8TuZQRMEgJjNsgewg2,0.000165,11,0.34299999999999997,-2.114,0,Milk Lizard,45,2007-11-13,0.231,172.03599999999997,0.182,2007,0
61970,0.34,"['Calle 13', 'Bajofondo Tango Club', 'Panasuyo']",0.764,253253,0.7490000000000001,1,1lICGDyA8x0vNaOrSC3LSW,0.0,4,0.10400000000000001,-6.117999999999999,0,Tango del Pecado (feat. Bajofondo Tango Club & Panasuyo),43,2007-04-23,0.254,87.861,0.813,2007,0
61971,0.0128,['Boyz N Da Hood'],0.528,250507,0.635,1,1fuZkwjHV6Bv9wlzBSXaGk,0.000196,1,0.248,-11.687999999999999,1,Bite Down,40,2007-07-10,0.0598,76.018,0.266,2007,0
61972,0.0,['Atlas Fret'],0.0,132827,0.0,0,7cctPQS83y620UQtMd1ilL,0.0,0,0.0,-60.0,0,(silent track),40,2007-01-01,0.0,0.0,0.0,2007,0
61973,0.0804,['Miley Cyrus'],0.509,238053,0.871,0,2RHdAL4ILYBMXYufbNi0kH,0.0,10,0.0967,-4.279,1,I Miss You,43,2007-01-01,0.0388,169.967,0.644,2007,0
61974,0.737,['Waylon Jennings'],0.512,179227,0.24,0,4wX0h5Ywx8oIe94PshTv9o,0.6509999999999999,9,0.106,-17.559,1,Amanda,41,2007-05-01,0.0329,62.101000000000006,0.175,2007,0
61975,0.102,['Trey Songz'],0.685,316467,0.6679999999999999,0,6C8z50fudalJmyPZkIdqIY,2.62e-06,2,0.0959,-6.845,0,Wonder Woman,40,2007-10-01,0.0548,121.32799999999999,0.46399999999999997,2007,0
61976,0.0012699999999999999,['Ashbury'],0.581,238707,0.716,0,6jEGUmbMdvWq6Di1Kv61J0,3.6700000000000004e-05,11,0.136,-10.059,0,The Warning,40,2007-06-01,0.032,104.022,0.561,2007,0
61977,2.2100000000000002e-05,['Godsmack'],0.401,304533,0.7609999999999999,1,0qj98qLGaiaOwrB3sFZvRt,0.0056,5,0.263,-4.158,1,Awake,41,2007-01-01,0.0529,112.087,0.501,2007,0
61978,0.00492,['Puscifer'],0.461,237440,0.924,0,1RXmbkMiOpectgWDB7CllG,5.45e-06,10,0.301,-5.5360000000000005,0,"Undertaker - ""Renholder Mix""",42,2007-10-19,0.14800000000000002,97.90899999999999,0.33899999999999997,2007,0
61979,0.000106,['The Cribs'],0.5479999999999999,195698,0.94,0,3qel23hQWhHT3qGewBQ0pE,6.440000000000001e-05,1,0.0696,-2.274,0,Men's Needs,51,2007-05-12,0.0472,121.994,0.7829999999999999,2007,0
61980,0.331,['Industria del Amor'],0.565,176718,0.777,0,4X3ZxvUC5rez2ZB5KzFwOU,0.0,11,0.133,-7.49,1,Otro Llego Del Pasado,42,2007,0.0463,76.991,0.61,2007,0
61981,0.447,['Levon Helm'],0.613,215707,0.76,0,1S149ffv00Z6OBvEDZuhK0,0.0,7,0.348,-5.621,1,The Mountain,41,2007-01-01,0.0373,128.934,0.505,2007,0
61982,0.153,['Los Angeles Azules'],0.743,217480,0.375,0,2AJShezjoWXkreDL7Q0rRi,0.0,2,0.0855,-6.723,1,Tu Juguete,48,2007-10-30,0.0433,87.539,0.7659999999999999,2007,0
61983,0.0115,['Kirk Franklin'],0.647,223427,0.679,0,01bQcX573Co0x8tfHIID56,0.0,7,0.228,-6.572,1,Jesus,42,2007-12-18,0.12300000000000001,166.00599999999997,0.47,2007,0
61984,0.0881,['Collie Buddz'],0.547,217307,0.657,0,03ekKKm4AHradccE84Sfny,0.0,7,0.135,-4.482,0,Movin' On,39,2007-07-02,0.0491,103.96600000000001,0.353,2007,0
61985,0.0017800000000000001,['Coheed and Cambria'],0.415,260653,0.95,1,2qmGtAreUoCQsvLzBO5l1P,7.46e-05,2,0.385,-3.5980000000000003,0,Gravemakers & Gunslingers,41,2007-10-18,0.111,164.96,0.619,2007,0
61986,0.21600000000000005,['One Drop'],0.732,207960,0.7709999999999999,0,39Ntrpd7R245rt9KXPcP05,0.0,2,0.425,-4.794,1,She's Gone,40,2008-01-01,0.0588,75.999,0.675,2008,0
61987,0.00288,['Jeezy'],0.478,268867,0.6990000000000001,1,1NJi2PoJDxLziBLqDArxLN,0.0,8,0.0938,-5.567,1,Get Allot,40,2008-01-01,0.0478,149.612,0.0792,2008,0
61988,0.00413,['The Cheetah Girls'],0.8059999999999999,211027,0.91,0,30dn9JpKV0mxoIrENuDszw,0.121,1,0.0612,-3.602,1,Dance Me If You Can - Soundtrack,44,2008-01-01,0.0741,110.03399999999999,0.69,2008,0
61989,0.0011300000000000001,['A Day To Remember'],0.499,203747,0.966,0,0iXYVorRQrpkaR8ExjAhNT,0.0,8,0.0715,-3.654,1,Speak of the Devil,43,2008,0.0751,96.493,0.51,2008,0
61990,0.932,['Department Of Eagles'],0.424,250390,0.299,0,6OyctS0xBhfNdMYUU4VWJR,0.000388,9,0.11,-14.429,0,Too Little Too Late,40,2008,0.042,84.391,0.272,2008,0
61991,0.262,['Sawyer Brown'],0.61,168240,0.518,0,4p0WEALPRSImOlp0glMiDM,0.0,4,0.0766,-15.036,1,Step That Step,42,2008-05-06,0.0288,97.70700000000001,0.897,2008,0
61992,0.019,['Mindless Self Indulgence'],0.511,223427,0.774,0,3TF1Hiof613lWHtFGyAJ8z,1.19e-06,11,0.478,-5.192,0,Straight To Video,50,2008-01-22,0.139,123.061,0.7120000000000001,2008,0
61993,0.113,['Pepper'],0.8029999999999999,204587,0.599,0,6OImCgd9gwIcTRuHr6s9xy,2.9600000000000005e-05,9,0.285,-5.189,0,Freeze,40,2008-07-22,0.0437,110.066,0.68,2008,0
61994,0.0491,"['Ace Hood', 'Rick Ross', 'T-Pain']",0.775,262067,0.8390000000000001,1,4Zd3NLkUYtdihvBN6bxysv,0.0,1,0.0919,-3.9819999999999998,1,Cash Flow,42,2008-01-01,0.0801,104.01700000000001,0.29600000000000004,2008,0
61995,0.0183,['Slightly Stoopid'],0.603,223693,0.737,0,6BYTPhquzJlxqMnbgAwbcV,0.695,9,0.0785,-6.016,1,Circle House Blues,40,2008-07-01,0.0279,92.428,0.613,2008,0
61996,0.701,['INDIA'],0.6609999999999999,279840,0.735,0,3vFxhY2ejPkBPPI8tTFB1V,0.00016999999999999999,9,0.0491,-9.071,0,Ese Hombre,41,2008-01-01,0.0781,88.20299999999996,0.628,2008,0
61997,0.0767,['The Kooks'],0.565,206173,0.818,0,29XbgaYB4Hs8vlLmpzkRgj,0.0,8,0.0402,-6.202000000000001,0,Naive,49,2008-01-01,0.0661,103.34200000000001,0.7120000000000001,2008,0
61998,0.0933,['Madonna'],0.8370000000000001,287907,0.9540000000000001,0,6G7d2cbkZSaAOE0H6K1ohb,0.000405,8,0.14300000000000002,-3.512,0,Give It 2 Me,42,2008-04-19,0.0414,127.01899999999999,0.972,2008,1
61999,0.0863,"['The Game', 'Keyshia Cole']",0.754,261773,0.769,1,0jJNh8Ru3n4xLs3ZqHoo5E,0.0,6,0.0534,-4.658,0,Game's Pain,45,2008-01-01,0.354,97.012,0.3720000000000001,2008,1
62000,1.3699999999999998e-05,['Unearth'],0.21899999999999997,217133,0.9209999999999999,0,76u2aab2a33Ohs7dOKoUOa,0.0515,7,0.12300000000000001,-5.662999999999999,1,My Will Be Done,45,2008-09-01,0.0787,166.30700000000004,0.535,2008,0
62001,0.675,['The Steeldrivers'],0.623,216120,0.4970000000000001,0,3wZYq9ouNMiaL94Z2Yaxt8,0.000172,5,0.18100000000000002,-6.92,1,To Be With You Again,41,2008-01-15,0.0436,115.23899999999999,0.6459999999999999,2008,0
62002,0.244,['Kellie Pickler'],0.524,285187,0.7909999999999999,0,3ySlOXQ77aZd5NLu0H0Ddc,0.0,9,0.0981,-4.6960000000000015,1,Didn't You Know How Much I Loved You,40,2008-09-30,0.0396,137.872,0.248,2008,0
62003,0.419,['WHY?'],0.524,229803,0.9179999999999999,0,65Z4dxKlWtNhrPghqWtevw,0.000655,4,0.455,-5.462999999999999,0,Good Friday,42,2008-03-11,0.0529,147.966,0.738,2008,0
62004,0.00044,['Cute Is What We Aim For'],0.413,224040,0.914,0,70MLCfNoBdpSFjlvVTQE7c,0.0,6,0.301,-5.795,1,Practice Makes Perfect,42,2008-06-20,0.0596,158.19899999999996,0.258,2008,0
62005,0.21899999999999997,['Los Primos MX'],0.649,179320,0.812,0,12xl6cfuw1xfIymhzVIEH2,9.28e-06,10,0.0505,-2.4330000000000003,1,Fuego En Tu Piel - Duranguense,39,2008-01-01,0.0519,160.013,0.847,2008,0
62006,0.945,['Harry James'],0.27699999999999997,205773,0.21600000000000005,0,4rfh0qEv1HdKRXWiRXfzWF,0.00116,0,0.325,-9.66,1,"It's Been a Long, Long Time",58,2008-10-29,0.03,75.258,0.36200000000000004,2008,0
62007,0.297,['Haruka Tomatsu'],0.504,288613,0.696,0,5161op059kPAD8QO8cJK2U,0.0,3,0.0824,-3.33,1,Yumesekai,49,2008,0.0258,162.055,0.524,2008,0
62008,0.64,['Sir Charles Jones'],0.7909999999999999,279507,0.44,0,5omSKZvHQUH8WRUTOTC1cU,0.0,0,0.0926,-8.443,1,Is There Anybody Lonely,39,2008-01-10,0.0416,110.105,0.5529999999999999,2008,0
62009,0.544,['Banda MS de Sergio Lizárraga'],0.8340000000000001,134000,0.83,0,2PPsJvvPUtNPlhRdr6rFI3,1.12e-05,0,0.061,-5.059,1,El Aguila Blanca - Corrido,39,2008-01-01,0.124,170.062,0.977,2008,0
62010,0.66,['The Steeldrivers'],0.6409999999999999,159240,0.763,0,40Kupbmy5E4zxFXLHPeUEy,0.0199,7,0.145,-6.077999999999999,1,East Kentucky Home,41,2008-01-15,0.0321,121.134,0.9229999999999999,2008,0
62011,0.0335,['Rihanna'],0.708,213213,0.5529999999999999,0,6g1B0hd6rlT3xP3mERUnz8,0.0,5,0.10099999999999999,-6.319,0,Good Girl Gone Bad,50,2008-06-02,0.0262,94.977,0.589,2008,0
62012,0.20600000000000002,['Rod Stewart'],0.61,245693,0.759,0,5MdaYkcPOlyEX56YjlQhZJ,0.00823,4,0.205,-8.959,1,Forever Young - 2008 Remaster,40,2008-11-17,0.0296,102.016,0.428,2008,0
62013,0.00958,['Santigold'],0.616,234613,0.5760000000000001,0,5eStu4K63j7t3ZWGGUKR7X,1.9699999999999998e-05,4,0.114,-4.548,0,Starstruck,39,2008-04-29,0.0325,145.07299999999995,0.315,2008,0
62014,0.3,['Rascal Flatts'],0.5820000000000001,254520,0.746,0,5xXRCKPZ1tHZTABEv0EN29,0.0,7,0.201,-4.191,1,These Days - Remastered Version,40,2008-01-01,0.0329,81.936,0.332,2008,0
62015,0.27399999999999997,['Adan Chalino Sanchez'],0.5579999999999999,212493,0.66,0,7GV9iziCj6kx0noYOtrI6O,0.000105,1,0.13699999999999998,-3.014,1,Me Canse De Morir Por Tu Amor,39,2008-01-01,0.0311,102.14299999999999,0.604,2008,0
62016,0.134,['Renee Sandstrom'],0.475,224960,0.8,0,3QgiaaUjAG9GZ3Gqew7O3D,0.0,3,0.187,-3.455,1,Here I Am,46,2008-01-01,0.0336,143.091,0.431,2008,0
62017,0.677,['Priscilla Lopez'],0.8390000000000001,158147,0.46399999999999997,0,7oowrTZAVVCIlGJd42w0hk,0.0,1,0.151,-6.676,1,Enough,43,2008-06-03,0.0979,105.95,0.733,2008,0
62018,0.0007099999999999999,"['Jeezy', 'Anthony Hamilton', 'Boosie Badazz']",0.6629999999999999,281253,0.754,1,2ZvEYe8iJ4htQN3B9WBcyg,0.0,9,0.0923,-6.942,1,Everything,40,2008-01-01,0.062,146.795,0.39899999999999997,2008,0
62019,0.000102,['Simple Plan'],0.231,226093,0.7759999999999999,0,3x2SzEKcJ2IfnXn7qZyO4l,0.0,3,0.162,-6.7970000000000015,1,Save You,42,2008-02-06,0.0353,158.689,0.513,2008,0
62020,0.0318,['Lenka'],0.657,215747,0.83,0,2mxT8OWvZSjAzmYYGeBjoY,3.91e-05,8,0.122,-5.1739999999999995,1,Trouble Is a Friend,54,2008-09-23,0.0248,118.02600000000001,0.653,2008,0
62021,0.272,['Jadon Lavik'],0.536,292493,0.563,0,7fwbbvgHiX5j7hjDCs6B0O,0.0,4,0.0857,-7.644,1,Blessed Assurance,43,2008-01-01,0.0285,140.004,0.207,2008,0
62022,0.000147,['Mötley Crüe'],0.4920000000000001,235253,0.88,0,7GxiKcPz9yl4ZQ6ImHIWqB,0.851,8,0.11199999999999999,-5.312,1,Mutherfucker of the Year,45,2008-11-24,0.055999999999999994,92.486,0.358,2008,0
62023,0.941,['Parijat'],0.516,434800,0.0914,0,4cKrA7TffKdRX9yMUFfc0k,0.904,1,0.111,-20.875999999999998,1,Healing the Heart,51,2008-11-11,0.0383,114.006,0.141,2008,0
62024,0.175,['Toby Keith'],0.635,248040,0.7490000000000001,0,5djhyxT7ZIzM1rP2XE2ygb,3.71e-05,11,0.139,-5.815,1,A Little Too Late,40,2008-01-01,0.0294,100.95,0.628,2008,1
62025,1.84e-05,['Simple Plan'],0.40700000000000003,231493,0.935,0,0klEBUEiZzeBraBRRWjvhq,3.09e-06,1,0.45,-3.425,0,Take My Hand,41,2008-02-06,0.0547,154.987,0.402,2008,0
62026,0.7759999999999999,"['Luiz Bonfá', 'Lalo Schifrin', 'Oscar Castro-Neves']",0.647,139600,0.262,0,0utN2UcAocw2Ewk6lzMRpx,0.00212,2,0.10300000000000001,-17.32,0,Sambalamento,41,2008-01-01,0.0361,99.64,0.6970000000000001,2008,0
62027,0.009170000000000001,['Tribal Seeds'],0.703,311333,0.45899999999999996,0,6XPnguEPr9BAEFLJ7RZeOP,1.51e-05,9,0.15,-12.067,0,Dark Angel,42,2008-01-01,0.0356,147.99200000000005,0.23,2008,0
62028,0.0002220000000000001,['Bullet For My Valentine'],0.377,406467,0.902,0,03IARX7s1aJZlDDvn8mJ2Z,0.00555,0,0.397,-5.305,1,Forever and Always,40,2008-01-28,0.0776,156.123,0.353,2008,0
62029,0.695,['Banda El Recodo'],0.7340000000000001,175133,0.631,0,6G4uEL1mVBjV7ATV3cci4F,0.0,8,0.07400000000000001,-2.7960000000000003,1,Tus Palabras,46,2008-01-01,0.0326,107.12700000000001,0.971,2008,0
62030,0.46399999999999997,['Uranio'],0.755,201840,0.594,0,6Gexqbx4kLBVoNB7A5x66V,1.3300000000000001e-05,3,0.196,-4.315,1,Dulce Veneno - Duranguense,39,2008-01-01,0.0397,136.92700000000002,0.9390000000000001,2008,0
62031,0.9740000000000001,['Mary Youngblood'],0.518,176800,0.225,0,7l8d1kKkQLPWWI1kJI8Btb,0.0222,2,0.121,-18.164,1,Silent Wolf,42,2008-01-01,0.0682,144.518,0.0649,2008,0
62032,0.275,"['Héctor ""El Father""']",0.802,218107,0.873,0,5QpUAyROQsLtNLPY5TJcFv,3.12e-06,11,0.308,-5.6979999999999995,1,Tu Quieres Duro,48,2008-12-15,0.054000000000000006,95.0,0.0933,2008,0
62033,0.6679999999999999,"['Lin-Manuel Miranda', 'Olga Merediz']",0.607,220547,0.40700000000000003,0,1uTEsW6n80njACdk9HA8oA,0.0,8,0.0741,-9.557,1,Hundreds of Stories,43,2008-06-03,0.0928,92.163,0.5579999999999999,2008,0
